filename,anomaly_score
test_0000.png,0.8603729606
test_0001.png,0.8363657594
test_0002.png,0.8711609244
test_0003.png,0.8966120481
test_0004.png,0.8127422333
test_0005.png,0.8201905489
test_0006.png,0.9034692049
test_0007.png,0.8362019062
test_0008.png,0.8450709581
test_0009.png,0.8278914690
test_0010.png,0.8324261904
test_0011.png,0.7365968227
test_0012.png,0.8244976997
test_0013.png,0.8347579241
test_0014.png,0.7854129076
test_0015.png,0.8540380001
test_0016.png,0.8292295933
test_0017.png,0.8435543776
test_0018.png,0.8386129141
test_0019.png,0.7896472812
test_0020.png,0.5488108993
test_0021.png,0.7517850399
test_0022.png,0.7850269079
test_0023.png,0.7949013710
test_0024.png,0.8021044731
test_0025.png,0.6732670069
test_0026.png,0.8275956511
test_0027.png,0.6921020746
test_0028.png,0.7369843125
test_0029.png,0.7496299744
test_0030.png,0.8424671888
test_0031.png,0.6800379753
test_0032.png,0.8294132352
test_0033.png,0.8077504635
test_0034.png,0.6200644970
test_0035.png,0.7315177917
test_0036.png,0.7893244028
test_0037.png,0.7869632244
test_0038.png,0.8624861240
test_0039.png,0.7934672236
test_0040.png,0.8420555592
test_0041.png,0.8110431433
test_0042.png,0.8151732087
test_0043.png,0.6877202988
test_0044.png,0.6446428299
test_0045.png,0.5268501043
test_0046.png,0.5397397876
test_0047.png,0.8951021433
test_0048.png,0.8113076687
test_0049.png,0.9776176214
test_0050.png,0.8256747723
test_0051.png,0.8088865280
test_0052.png,0.8830321431
test_0053.png,0.6649225950
test_0054.png,0.6718817353
test_0055.png,0.9664158821
test_0056.png,0.8004215956
test_0057.png,0.8971774578
test_0058.png,0.6593163013
test_0059.png,0.9591125250
test_0060.png,0.8307449818
test_0061.png,0.5267661810
test_0062.png,0.6641225815
test_0063.png,0.3366112411
test_0064.png,0.3608083129
test_0065.png,0.3332094550
test_0066.png,0.2952811420
test_0067.png,0.3131046891
test_0068.png,0.2844646573
test_0069.png,0.3446745872
test_0070.png,0.3323247433
test_0071.png,0.3067578077
test_0072.png,0.3632472754
test_0073.png,0.3377772570
test_0074.png,0.3231368065
test_0075.png,0.3266468048
test_0076.png,0.2872330546
test_0077.png,0.2941176891
test_0078.png,0.3522876501
test_0079.png,0.3394524753
test_0080.png,0.3313885927
test_0081.png,0.3778156936
test_0082.png,0.3539080024
