filename,anomaly_score
test_0000.png,0.5290677547
test_0001.png,0.4848409295
test_0002.png,0.6551638842
test_0003.png,1.0000000000
test_0004.png,0.4230262637
test_0005.png,0.3640839756
test_0006.png,0.5874014497
test_0007.png,0.5485349298
test_0008.png,0.5370516181
test_0009.png,0.4007239640
test_0010.png,0.5417488217
test_0011.png,0.3244555891
test_0012.png,0.4324784577
test_0013.png,0.5265957117
test_0014.png,0.3824889958
test_0015.png,0.4704042077
test_0016.png,0.5412555337
test_0017.png,0.5068475604
test_0018.png,0.5730912685
test_0019.png,0.4618586600
test_0020.png,0.1629122049
test_0021.png,0.3221076429
test_0022.png,0.3440546393
test_0023.png,0.4775538445
test_0024.png,0.4495970309
test_0025.png,0.2627888918
test_0026.png,0.3466298580
test_0027.png,0.2466823757
test_0028.png,0.3225706816
test_0029.png,0.3658059239
test_0030.png,0.4436239302
test_0031.png,0.2540148795
test_0032.png,0.4494617879
test_0033.png,0.3915517628
test_0034.png,0.2120003849
test_0035.png,0.3219634593
test_0036.png,0.3459925652
test_0037.png,0.3828574419
test_0038.png,0.4830930531
test_0039.png,0.3979651332
test_0040.png,0.4183157086
test_0041.png,0.3304222524
test_0042.png,0.4969260097
test_0043.png,0.3629918694
test_0044.png,0.2260556072
test_0045.png,0.1370433867
test_0046.png,0.1682210714
test_0047.png,0.5063529015
test_0048.png,0.4393357337
test_0049.png,0.6268610954
test_0050.png,0.4434923530
test_0051.png,0.3946443796
test_0052.png,0.4314424396
test_0053.png,0.3211073875
test_0054.png,0.2822594941
test_0055.png,0.6871661544
test_0056.png,0.4083848298
test_0057.png,0.5552608967
test_0058.png,0.2759484649
test_0059.png,0.6475030184
test_0060.png,0.3644683063
test_0061.png,0.1336750984
test_0062.png,0.2809751928
test_0063.png,0.0273990035
test_0064.png,0.0403250307
test_0065.png,0.0275015589
test_0066.png,0.0000000000
test_0067.png,0.0102963299
test_0068.png,0.0015430765
test_0069.png,0.0653866231
test_0070.png,0.0366889648
test_0071.png,0.0200015586
test_0072.png,0.0266941823
test_0073.png,0.0317135528
test_0074.png,0.0178551935
test_0075.png,0.0242017806
test_0076.png,0.0083772037
test_0077.png,0.0074340445
test_0078.png,0.0426067635
test_0079.png,0.0272597242
test_0080.png,0.0219502170
test_0081.png,0.0504491143
test_0082.png,0.0321225114
