filename,anomaly_score
test_0000.png,6.3035268784
test_0001.png,6.4940848351
test_0002.png,6.6560444832
test_0003.png,6.9018950462
test_0004.png,6.2697997093
test_0005.png,6.8869562149
test_0006.png,5.6745386124
test_0007.png,6.1217098236
test_0008.png,6.4390587807
test_0009.png,6.7664866447
test_0010.png,6.5989413261
test_0011.png,1.6649650335
test_0012.png,6.0532236099
test_0013.png,5.8516263962
test_0014.png,5.1943964958
test_0015.png,6.2354598045
test_0016.png,6.2113671303
test_0017.png,4.8033289909
test_0018.png,6.7551445961
test_0019.png,5.8174061775
test_0020.png,7.3798480034
test_0021.png,6.5697722435
test_0022.png,6.6684894562
test_0023.png,6.6055321693
test_0024.png,6.9086356163
test_0025.png,6.3893132210
test_0026.png,6.6347155571
test_0027.png,5.8888812065
test_0028.png,6.6066737175
test_0029.png,7.0653748512
test_0030.png,5.4223456383
test_0031.png,6.6512174606
test_0032.png,6.4959349632
test_0033.png,5.7388963699
test_0034.png,6.5630245209
test_0035.png,6.2097616196
test_0036.png,1.2764623165
test_0037.png,2.2712345123
test_0038.png,-1.5243264437
test_0039.png,0.1728385240
test_0040.png,3.3966822624
test_0041.png,-0.3280282617
test_0042.png,1.5174659491
test_0043.png,-0.4777914584
test_0044.png,0.0706656799
test_0045.png,-2.0111341476
test_0046.png,-2.1719009876
test_0047.png,-1.3507676125
test_0048.png,-3.0631332397
test_0049.png,0.4557316005
test_0050.png,1.0522379875
test_0051.png,1.0984057188
test_0052.png,-0.5789414048
test_0053.png,-2.6839375496
test_0054.png,-1.0128511190
test_0055.png,-1.1743280888
test_0056.png,-1.3475427628
test_0057.png,2.0083193779
test_0058.png,-2.5447981358
test_0059.png,-1.1317106485
test_0060.png,2.8102421761
test_0061.png,2.4963788986
test_0062.png,-1.9388881922
test_0063.png,-1.5735287666
test_0064.png,6.8992266655
test_0065.png,5.0954008102
test_0066.png,6.1632890701
test_0067.png,6.5787448883
test_0068.png,6.6543483734
test_0069.png,6.0446925163
test_0070.png,6.5376105309
test_0071.png,7.0395870209
test_0072.png,7.0157575607
test_0073.png,6.5410747528
test_0074.png,6.6675233841
test_0075.png,6.4327325821
test_0076.png,6.3626632690
test_0077.png,6.7521834373
test_0078.png,5.7750473022
test_0079.png,6.8908762932
test_0080.png,6.1166992188
test_0081.png,3.0994451046
test_0082.png,6.3398914337
test_0083.png,6.4927377701
test_0084.png,6.5338573456
test_0085.png,6.3062334061
test_0086.png,6.2022595406
test_0087.png,6.0966320038
test_0088.png,6.1182246208
test_0089.png,6.2337183952
test_0090.png,6.4173073769
test_0091.png,6.1738514900
test_0092.png,6.4097261429
test_0093.png,6.1967029572
test_0094.png,6.6028437614
test_0095.png,6.4181914330
test_0096.png,6.5486898422
test_0097.png,6.0932011604
test_0098.png,4.4304747581
test_0099.png,4.9834604263
test_0100.png,4.7590041161
test_0101.png,2.0216755867
test_0102.png,5.6569628716
test_0103.png,4.7183012962
test_0104.png,2.5082406998
test_0105.png,5.1133308411
test_0106.png,5.6883487701
test_0107.png,3.9313418865
test_0108.png,5.9132108688
test_0109.png,6.0160479546
test_0110.png,6.1825532913
test_0111.png,4.9691476822
test_0112.png,4.4719042778
test_0113.png,4.8644304276
test_0114.png,2.2158818245
test_0115.png,3.0148360729
test_0116.png,5.2423262596
