filename,anomaly_score
test_0000.png,125.47361755
test_0001.png,147.65980530
test_0002.png,122.05805969
test_0003.png,190.12800598
test_0004.png,140.96650696
test_0005.png,128.78608704
test_0006.png,132.32177734
test_0007.png,119.15200043
test_0008.png,207.38490295
test_0009.png,119.27707672
test_0010.png,138.71118164
test_0011.png,94.35856628
test_0012.png,127.97647095
test_0013.png,109.61277771
test_0014.png,141.36553955
test_0015.png,120.18212128
test_0016.png,146.88957214
test_0017.png,150.30525208
test_0018.png,150.75819397
test_0019.png,109.56478882
test_0020.png,78.43655396
test_0021.png,183.08181763
test_0022.png,171.35748291
test_0023.png,149.19502258
test_0024.png,211.00028992
test_0025.png,102.57450104
test_0026.png,148.05130005
test_0027.png,69.51248169
test_0028.png,94.70571136
test_0029.png,153.96722412
test_0030.png,166.04350281
test_0031.png,125.67095184
test_0032.png,216.48667908
test_0033.png,125.13573456
test_0034.png,81.14147949
test_0035.png,87.73453522
test_0036.png,143.67997742
test_0037.png,152.01417542
test_0038.png,175.34178162
test_0039.png,180.88861084
test_0040.png,149.04924011
test_0041.png,159.50978088
test_0042.png,138.06369019
test_0043.png,64.91149902
test_0044.png,105.74128723
test_0045.png,40.25803375
test_0046.png,64.51593781
test_0047.png,109.64837646
test_0048.png,105.37767029
test_0049.png,2212.78735352
test_0050.png,143.43109131
test_0051.png,124.56557465
test_0052.png,133.02142334
test_0053.png,95.92148590
test_0054.png,83.43245697
test_0055.png,283.37005615
test_0056.png,273.79711914
test_0057.png,116.93447876
test_0058.png,51.37251663
test_0059.png,2737.00097656
test_0060.png,170.01257324
test_0061.png,45.66624069
test_0062.png,86.02124023
test_0063.png,19.46531296
test_0064.png,16.12049484
test_0065.png,19.55276299
test_0066.png,32.26910019
test_0067.png,15.32441139
test_0068.png,15.08807373
test_0069.png,22.18307877
test_0070.png,20.68534279
test_0071.png,14.43618870
test_0072.png,22.08254814
test_0073.png,26.80619240
test_0074.png,24.45238876
test_0075.png,18.00635529
test_0076.png,17.83299255
test_0077.png,17.54820061
test_0078.png,25.04486084
test_0079.png,48.01700592
test_0080.png,36.34805679
test_0081.png,36.57231903
test_0082.png,23.19839287
