filename,anomaly_score,raw_score
test_0000.png,0.9655172229,0.1820811480
test_0001.png,0.7586206794,0.1429672837
test_0002.png,0.3362068832,0.0722040609
test_0003.png,0.4913793206,0.1036597490
test_0004.png,0.6982758641,0.1300822496
test_0005.png,0.3534482718,0.0738440827
test_0006.png,0.3620689511,0.0811668485
test_0007.png,0.5603448153,0.1114906520
test_0008.png,0.9913793206,0.1941847056
test_0009.png,0.4224137962,0.0975416452
test_0010.png,0.5172413588,0.1063883081
test_0011.png,0.4051724076,0.0951902419
test_0012.png,0.4482758641,0.1015437394
test_0013.png,0.5000000000,0.1060049310
test_0014.png,0.3275862038,0.0715483129
test_0015.png,0.5862069130,0.1138605103
test_0016.png,0.4741379321,0.1020111591
test_0017.png,0.2586206794,0.0608908609
test_0018.png,0.4310344756,0.0980832130
test_0019.png,0.9051724076,0.1677776575
test_0020.png,0.7241379023,0.1367727220
test_0021.png,0.9137930870,0.1686977595
test_0022.png,0.9827586412,0.1907406598
test_0023.png,0.3448275924,0.0735593066
test_0024.png,0.6206896305,0.1183199883
test_0025.png,0.8706896305,0.1641750783
test_0026.png,0.6034482718,0.1167972088
test_0027.png,0.3706896603,0.0817428231
test_0028.png,0.9224137664,0.1701268405
test_0029.png,0.7068965435,0.1317208558
test_0030.png,0.6293103695,0.1210758537
test_0031.png,0.9310345054,0.1706177294
test_0032.png,0.5086206794,0.1061158404
test_0033.png,0.5775862336,0.1137293801
test_0034.png,0.9741379023,0.1900088489
test_0035.png,0.4396551847,0.0993824452
test_0036.png,0.0258620679,0.0448827446
test_0037.png,0.1637931019,0.0546186045
test_0038.png,0.1206896529,0.0517330579
test_0039.png,0.1293103397,0.0528018959
test_0040.png,0.1551724076,0.0544054285
test_0041.png,0.1810344756,0.0567650869
test_0042.png,0.2758620679,0.0624512359
test_0043.png,0.1982758641,0.0575293489
test_0044.png,0.1465517282,0.0533986390
test_0045.png,0.2155172378,0.0590223446
test_0046.png,0.1120689660,0.0507517233
test_0047.png,0.0000000000,0.0441711061
test_0048.png,0.2931034565,0.0628223568
test_0049.png,0.1034482718,0.0499484465
test_0050.png,0.3017241359,0.0638707131
test_0051.png,0.2413793057,0.0601234920
test_0052.png,0.0948275849,0.0495464392
test_0053.png,0.0775862038,0.0486925915
test_0054.png,0.0172413792,0.0447480865
test_0055.png,0.2327586263,0.0598937497
test_0056.png,0.0086206896,0.0447095819
test_0057.png,0.0603448264,0.0486202352
test_0058.png,0.3103448153,0.0643641129
test_0059.png,0.0431034490,0.0465269201
test_0060.png,0.0517241359,0.0478571467
test_0061.png,0.1379310340,0.0528127030
test_0062.png,0.2241379321,0.0590910204
test_0063.png,0.0862068981,0.0491562113
test_0064.png,0.5689654946,0.1127440929
test_0065.png,0.1896551698,0.0573503189
test_0066.png,0.4137930870,0.0962859914
test_0067.png,0.8448275924,0.1616161317
test_0068.png,0.6465517282,0.1238659769
test_0069.png,0.6379310489,0.1228766218
test_0070.png,0.7931034565,0.1478008330
test_0071.png,0.9396551847,0.1779354364
test_0072.png,0.9568965435,0.1791202873
test_0073.png,0.7672413588,0.1460098922
test_0074.png,0.8879310489,0.1646747887
test_0075.png,0.6896551847,0.1258392930
test_0076.png,0.5344827771,0.1106474027
test_0077.png,0.7758620977,0.1460546553
test_0078.png,0.8534482718,0.1627954096
test_0079.png,0.5948275924,0.1158639938
test_0080.png,0.3793103397,0.0850295722
test_0081.png,0.0344827585,0.0460452810
test_0082.png,0.2500000000,0.0607241280
test_0083.png,0.4827586114,0.1020813435
test_0084.png,0.6637930870,0.1246521920
test_0085.png,0.7844827771,0.1464377940
test_0086.png,0.9482758641,0.1790793836
test_0087.png,0.7500000000,0.1424333602
test_0088.png,0.8793103695,0.1642688066
test_0089.png,0.7327586412,0.1404080987
test_0090.png,0.3965517282,0.0941397101
test_0091.png,0.8189654946,0.1542259008
test_0092.png,0.3879310191,0.0880359486
test_0093.png,0.5517241359,0.1109984964
test_0094.png,0.4655172527,0.1019249707
test_0095.png,0.3189655244,0.0656021684
test_0096.png,0.5258620977,0.1106132418
test_0097.png,0.5431034565,0.1109431610
test_0098.png,0.8620689511,0.1639158279
test_0099.png,0.2672413886,0.0622841790
test_0100.png,0.6724137664,0.1253624707
test_0101.png,0.4568965435,0.1018921360
test_0102.png,0.7413793206,0.1412033737
test_0103.png,0.8965517282,0.1662586927
test_0104.png,0.7155172229,0.1359738559
test_0105.png,0.6810345054,0.1255412996
test_0106.png,1.0000000000,0.2101625502
test_0107.png,0.2844827473,0.0627534688
test_0108.png,0.8103448153,0.1518615484
test_0109.png,0.6551724076,0.1240479127
test_0110.png,0.8275862336,0.1568971127
test_0111.png,0.8017241359,0.1493976116
test_0112.png,0.2068965435,0.0583414659
test_0113.png,0.1724137962,0.0551863313
test_0114.png,0.6120689511,0.1171936393
test_0115.png,0.8362069130,0.1597867310
test_0116.png,0.0689655170,0.0486205146
