filename,anomaly_score
test_0000.png,30.8909454346
test_0001.png,27.2262840271
test_0002.png,18.3138999939
test_0003.png,21.3338031769
test_0004.png,24.9263496399
test_0005.png,17.8593559265
test_0006.png,19.2981910706
test_0007.png,23.1138381958
test_0008.png,31.2848911285
test_0009.png,21.2829627991
test_0010.png,24.0514736176
test_0011.png,20.4056434631
test_0012.png,21.1167564392
test_0013.png,19.8473625183
test_0014.png,17.8722782135
test_0015.png,22.4815998077
test_0016.png,20.7873439789
test_0017.png,15.2899217606
test_0018.png,20.2131862640
test_0019.png,27.0730800629
test_0020.png,25.4280719757
test_0021.png,26.9167137146
test_0022.png,29.1468620300
test_0023.png,18.4456844330
test_0024.png,23.0864772797
test_0025.png,26.3703708649
test_0026.png,24.2742958069
test_0027.png,19.0100669861
test_0028.png,27.6244602203
test_0029.png,24.4345645905
test_0030.png,24.2695446014
test_0031.png,27.2899684906
test_0032.png,22.9643344879
test_0033.png,23.7948970795
test_0034.png,29.7384757996
test_0035.png,21.6868171692
test_0036.png,11.3085651398
test_0037.png,12.1475172043
test_0038.png,13.2062473297
test_0039.png,12.5158023834
test_0040.png,12.6329631805
test_0041.png,13.8138504028
test_0042.png,13.5655946732
test_0043.png,13.3266906738
test_0044.png,12.7959232330
test_0045.png,13.5379915237
test_0046.png,12.1796808243
test_0047.png,11.5001525879
test_0048.png,13.8221464157
test_0049.png,13.0479326248
test_0050.png,13.3248233795
test_0051.png,13.2946958542
test_0052.png,12.1100063324
test_0053.png,11.6399335861
test_0054.png,12.0407247543
test_0055.png,12.4559621811
test_0056.png,11.6165685654
test_0057.png,11.8947677612
test_0058.png,13.5170192719
test_0059.png,12.2053451538
test_0060.png,11.7377195358
test_0061.png,12.9404268265
test_0062.png,12.5049428940
test_0063.png,12.0443944931
test_0064.png,22.6439723969
test_0065.png,15.4773969650
test_0066.png,21.1500835419
test_0067.png,26.8442440033
test_0068.png,23.6136894226
test_0069.png,23.4502754211
test_0070.png,26.2165031433
test_0071.png,28.2511177063
test_0072.png,27.3876743317
test_0073.png,24.8754005432
test_0074.png,28.6640586853
test_0075.png,22.9381828308
test_0076.png,22.4628181458
test_0077.png,25.6649990082
test_0078.png,28.1802825928
test_0079.png,22.3852844238
test_0080.png,19.4049282074
test_0081.png,12.3160467148
test_0082.png,15.2161331177
test_0083.png,21.0864562988
test_0084.png,24.2647457123
test_0085.png,27.0764255524
test_0086.png,29.6309776306
test_0087.png,26.2183895111
test_0088.png,26.4737205505
test_0089.png,25.8848876953
test_0090.png,21.1792068481
test_0091.png,27.1976203918
test_0092.png,20.3787498474
test_0093.png,22.7469024658
test_0094.png,21.7081584930
test_0095.png,16.4043292999
test_0096.png,21.9410152435
test_0097.png,22.9751491547
test_0098.png,25.0685005188
test_0099.png,15.7438297272
test_0100.png,23.6842441559
test_0101.png,21.4345588684
test_0102.png,22.5987586975
test_0103.png,24.8135948181
test_0104.png,24.3303146362
test_0105.png,22.2390785217
test_0106.png,27.6576786041
test_0107.png,14.0108318329
test_0108.png,25.8518428802
test_0109.png,24.7038059235
test_0110.png,24.8785209656
test_0111.png,25.1449337006
test_0112.png,15.2135667801
test_0113.png,16.7299804688
test_0114.png,21.7369480133
test_0115.png,26.6220283508
test_0116.png,12.6889429092
