filename,anomaly_score
test_0000.png,0.1712539941
test_0001.png,0.1516084373
test_0002.png,0.0713720024
test_0003.png,0.1169343069
test_0004.png,0.1473375857
test_0005.png,0.0646507144
test_0006.png,0.0886448473
test_0007.png,0.1394924074
test_0008.png,0.1856763214
test_0009.png,0.1047276706
test_0010.png,0.1271040440
test_0011.png,0.0939220041
test_0012.png,0.1016096175
test_0013.png,0.0975995660
test_0014.png,0.0680078417
test_0015.png,0.1209313050
test_0016.png,0.0875136703
test_0017.png,0.0542941131
test_0018.png,0.1009342298
test_0019.png,0.1677327454
test_0020.png,0.1333598047
test_0021.png,0.1769808084
test_0022.png,0.1994798481
test_0023.png,0.0754377916
test_0024.png,0.1215593591
test_0025.png,0.1816436946
test_0026.png,0.1067610011
test_0027.png,0.0763863996
test_0028.png,0.1442058682
test_0029.png,0.1327257156
test_0030.png,0.1445293128
test_0031.png,0.1900340021
test_0032.png,0.1134913862
test_0033.png,0.1105298251
test_0034.png,0.1922805309
test_0035.png,0.0930680037
test_0036.png,0.0419902205
test_0037.png,0.0553236715
test_0038.png,0.0455407277
test_0039.png,0.0500675701
test_0040.png,0.0481741652
test_0041.png,0.0532616340
test_0042.png,0.0625628084
test_0043.png,0.0555055067
test_0044.png,0.0584721938
test_0045.png,0.0601630658
test_0046.png,0.0510328710
test_0047.png,0.0435826331
test_0048.png,0.0531855077
test_0049.png,0.0462765768
test_0050.png,0.0560158640
test_0051.png,0.0534776188
test_0052.png,0.0528110117
test_0053.png,0.0450762957
test_0054.png,0.0439473763
test_0055.png,0.0626772046
test_0056.png,0.0486483723
test_0057.png,0.0487313606
test_0058.png,0.0626277179
test_0059.png,0.0503684506
test_0060.png,0.0450091660
test_0061.png,0.0470357761
test_0062.png,0.0570517890
test_0063.png,0.0506881997
test_0064.png,0.1228961498
test_0065.png,0.0586965419
test_0066.png,0.1069663242
test_0067.png,0.1504330933
test_0068.png,0.1557042599
test_0069.png,0.1273236573
test_0070.png,0.1498239338
test_0071.png,0.1711229682
test_0072.png,0.1819065958
test_0073.png,0.1424809992
test_0074.png,0.1548851132
test_0075.png,0.1361456066
test_0076.png,0.1129131913
test_0077.png,0.1324948072
test_0078.png,0.1587534696
test_0079.png,0.1317596883
test_0080.png,0.0870146304
test_0081.png,0.0506721437
test_0082.png,0.0559236035
test_0083.png,0.1141531765
test_0084.png,0.1182781085
test_0085.png,0.1402135789
test_0086.png,0.1829013526
test_0087.png,0.1506348997
test_0088.png,0.1552306712
test_0089.png,0.1656282693
test_0090.png,0.1094300896
test_0091.png,0.1550312638
test_0092.png,0.0970782638
test_0093.png,0.0946020037
test_0094.png,0.1061933190
test_0095.png,0.0666992068
test_0096.png,0.1085899994
test_0097.png,0.1318192184
test_0098.png,0.1430628002
test_0099.png,0.0718487874
test_0100.png,0.1246182770
test_0101.png,0.0944527984
test_0102.png,0.1142212003
test_0103.png,0.1496930867
test_0104.png,0.1325345486
test_0105.png,0.1184756607
test_0106.png,0.1989554316
test_0107.png,0.0576394424
test_0108.png,0.1467210650
test_0109.png,0.1250978857
test_0110.png,0.1516277939
test_0111.png,0.1477278471
test_0112.png,0.0588454008
test_0113.png,0.0634761006
test_0114.png,0.1074607968
test_0115.png,0.1542340368
test_0116.png,0.0497771315
