filename,anomaly_score,raw_score
test_0000.png,21.2092776748,0.2025893778
test_0001.png,17.4202404405,0.1757939607
test_0002.png,5.6926401556,0.0928583965
test_0003.png,15.8917679244,0.1649848670
test_0004.png,17.8643530858,0.1789346486
test_0005.png,5.5479824214,0.0918354020
test_0006.png,7.2095614613,0.1035858020
test_0007.png,16.2197826870,0.1673045307
test_0008.png,23.4941247988,0.2187474221
test_0009.png,10.2993406300,0.1254361868
test_0010.png,12.4632708969,0.1407391280
test_0011.png,14.8569421387,0.1576667577
test_0012.png,15.5559252255,0.1626098454
test_0013.png,12.0644254267,0.1379185617
test_0014.png,9.4503045383,0.1194319502
test_0015.png,18.3183080703,0.1821449399
test_0016.png,12.5257194966,0.1411807537
test_0017.png,3.2745916876,0.0757583752
test_0018.png,11.9712613957,0.1372597218
test_0019.png,24.4396299332,0.2254338712
test_0020.png,18.0047396956,0.1799274385
test_0021.png,23.7533253639,0.2205804437
test_0022.png,29.3657534043,0.2602705657
test_0023.png,6.9056057502,0.1014362797
test_0024.png,18.1014921454,0.1806116551
test_0025.png,26.2410371971,0.2381731123
test_0026.png,10.3979473419,0.1261335164
test_0027.png,8.1298844512,0.1100941673
test_0028.png,23.3994436441,0.2180778533
test_0029.png,17.5984518914,0.1770542413
test_0030.png,20.7590754640,0.1994056255
test_0031.png,27.7781699604,0.2490434498
test_0032.png,15.1607608872,0.1598153114
test_0033.png,12.4694489613,0.1407828182
test_0034.png,29.1855022650,0.2589958608
test_0035.png,9.4974164935,0.1197651178
test_0036.png,0.0000000000,0.0477342494
test_0037.png,1.3286784018,0.0619972125
test_0038.png,0.5999649605,0.0568438768
test_0039.png,0.5973900646,0.0568256676
test_0040.png,0.8685853881,0.0587435141
test_0041.png,2.6083974344,0.0710471645
test_0042.png,4.4598487056,0.0841403082
test_0043.png,1.7594182347,0.0650433302
test_0044.png,2.5420380272,0.0705778822
test_0045.png,3.1597917885,0.0749465302
test_0046.png,0.6699059382,0.0573384874
test_0047.png,0.0000000000,0.0518176034
test_0048.png,2.6640411027,0.0714406669
test_0049.png,0.4401291423,0.0557135455
test_0050.png,2.3167346387,0.0689845756
test_0051.png,1.5381952765,0.0634788796
test_0052.png,0.7498114680,0.0579035655
test_0053.png,0.0988353340,0.0532999747
test_0054.png,0.0390280043,0.0528770275
test_0055.png,2.2055505508,0.0681983009
test_0056.png,0.0000000000,0.0500557497
test_0057.png,0.5034716860,0.0561614931
test_0058.png,3.7642370045,0.0792210624
test_0059.png,0.3755318109,0.0552567244
test_0060.png,0.0000000000,0.0482536517
test_0061.png,0.2707338651,0.0545156114
test_0062.png,4.2854290101,0.0829068422
test_0063.png,0.1530767166,0.0536835603
test_0064.png,19.8941295922,0.1932888776
test_0065.png,5.5922255381,0.0921482816
test_0066.png,14.2532070208,0.1533972472
test_0067.png,22.1029477532,0.2089092582
test_0068.png,23.3517258930,0.2177404016
test_0069.png,18.5301554154,0.1836430877
test_0070.png,22.8475878316,0.2141752243
test_0071.png,27.0366020573,0.2437992096
test_0072.png,27.9633538584,0.2503530383
test_0073.png,18.9172747845,0.1863807291
test_0074.png,22.5025328211,0.2117350549
test_0075.png,20.2494989359,0.1958019882
test_0076.png,16.4401448883,0.1688628942
test_0077.png,18.7553934833,0.1852359325
test_0078.png,22.1955681483,0.2095642537
test_0079.png,20.3460701737,0.1964849234
test_0080.png,11.2839580534,0.1323992312
test_0081.png,0.0000000000,0.0510745309
test_0082.png,4.7626012533,0.0862813219
test_0083.png,17.2909941535,0.1748799533
test_0084.png,19.5218211421,0.1906559765
test_0085.png,26.1948555337,0.2378465235
test_0086.png,28.1670529856,0.2517935634
test_0087.png,25.5753570802,0.2334655374
test_0088.png,23.0611988329,0.2156858444
test_0089.png,26.9231148915,0.2429966480
test_0090.png,15.4647966686,0.1619654000
test_0091.png,24.6149693848,0.2266738415
test_0092.png,13.0405027086,0.1448212117
test_0093.png,16.0564959394,0.1661497951
test_0094.png,15.1412468851,0.1596773118
test_0095.png,5.3355250662,0.0903329402
test_0096.png,16.8159869720,0.1715207845
test_0097.png,21.8220628563,0.2069228888
test_0098.png,20.5164916164,0.1976901144
test_0099.png,6.9022554356,0.1014125869
test_0100.png,21.1045413621,0.2018487006
test_0101.png,10.0570781176,0.1237229481
test_0102.png,16.8649605643,0.1718671173
test_0103.png,20.3811346926,0.1967328936
test_0104.png,17.4041125739,0.1756799072
test_0105.png,17.9798715115,0.1797515750
test_0106.png,26.7749867371,0.2419491112
test_0107.png,2.6835076947,0.0715783313
test_0108.png,20.3576930261,0.1965671182
test_0109.png,18.1826203293,0.1811853796
test_0110.png,22.5035948076,0.2117425650
test_0111.png,19.3959062056,0.1897655278
test_0112.png,5.8067067783,0.0936650559
test_0113.png,5.9929779483,0.0949823335
test_0114.png,14.2425302636,0.1533217430
test_0115.png,20.2890495050,0.1960816830
test_0116.png,1.1521484296,0.0607488230
