filename,anomaly_score
test_0000.png,0.87231702
test_0001.png,0.85219467
test_0002.png,0.86638075
test_0003.png,0.91150063
test_0004.png,0.88266474
test_0005.png,0.81493592
test_0006.png,0.90654421
test_0007.png,0.83845848
test_0008.png,0.86962909
test_0009.png,0.84540683
test_0010.png,0.88856101
test_0011.png,0.76292175
test_0012.png,0.88001472
test_0013.png,0.81857139
test_0014.png,0.82635128
test_0015.png,0.85769820
test_0016.png,0.85094434
test_0017.png,0.87809157
test_0018.png,0.87039518
test_0019.png,0.82203394
test_0020.png,0.59820241
test_0021.png,0.82159936
test_0022.png,0.83225238
test_0023.png,0.84104282
test_0024.png,0.88423163
test_0025.png,0.70468295
test_0026.png,0.85572904
test_0027.png,0.71045715
test_0028.png,0.75758517
test_0029.png,0.80491769
test_0030.png,0.85174429
test_0031.png,0.75981623
test_0032.png,0.87778687
test_0033.png,0.82392412
test_0034.png,0.69788677
test_0035.png,0.73036057
test_0036.png,0.82312113
test_0037.png,0.84571773
test_0038.png,0.90278846
test_0039.png,0.85465121
test_0040.png,0.88821614
test_0041.png,0.83584183
test_0042.png,0.80477989
test_0043.png,0.66959167
test_0044.png,0.68688887
test_0045.png,0.54498339
test_0046.png,0.57389140
test_0047.png,0.92268389
test_0048.png,0.79791290
test_0049.png,1.00707674
test_0050.png,0.79658687
test_0051.png,0.84108520
test_0052.png,0.86828506
test_0053.png,0.67094713
test_0054.png,0.63527375
test_0055.png,1.00334001
test_0056.png,0.82083952
test_0057.png,0.89249122
test_0058.png,0.65840900
test_0059.png,0.95398456
test_0060.png,0.89260846
test_0061.png,0.54319507
test_0062.png,0.67639285
test_0063.png,0.36102474
test_0064.png,0.40630448
test_0065.png,0.36505705
test_0066.png,0.32122001
test_0067.png,0.33310652
test_0068.png,0.30659008
test_0069.png,0.36665219
test_0070.png,0.35459980
test_0071.png,0.33553150
test_0072.png,0.37544921
test_0073.png,0.36445251
test_0074.png,0.33471382
test_0075.png,0.35446408
test_0076.png,0.31241250
test_0077.png,0.32686228
test_0078.png,0.36608478
test_0079.png,0.36660129
test_0080.png,0.33600461
test_0081.png,0.38062209
test_0082.png,0.38304618
